Consulta|dia_semana|semana_del_mes|mes|cuatrimestre|anio|hora_discretizada|dni_discretizado|legajo_discretizado|posee_legajo|posee_telefono|carrera_valor|proveedor_correo|Clase|cantidad_caracteres|proporcion_mayusculas|proporcion_letras|cantidad_tildes|cantidad_palabras|cantidad_palabras_cortas|proporcion_palabras_distintas|frecuencia_signos_puntuacion|cantidad_oraciones|utiliza_codigo_asignatura
hola buenos dias disculpen las molestias soy aspirante y no puedo anotarme en las primeras materias por que dise que me va llegar un gmail pero no me llega como puedo hacer para verificar que mi cuenta esta bien |3|4|2|1|2018|1|7|0|0|1|5|gmail|Ingreso a la Universidad|212|0.0|0.8160377358490566|0|40|25|0.85|0.0|1|0
hola, buenos días, no pude ingresar como aspirante. |2|3|11|2|2018|0|3|0|0|1|26|gmail|Ingreso a la Universidad|52|0.0|0.7884615384615384|1|9|4|1.0|0.057692307692307696|1|0
no he recibido los pasos a seguir en mi correo electrónico qu debo hacer |2|2|11|2|2017|3|2|0|0|1|5|gmail|Ingreso a la Universidad|73|0.0|0.8082191780821918|1|15|9|1.0|0.0|1|0
hola no me llega el mail para inscribirme en las materias. ya intente varias veces pero ahora me dice que ya realize muchos intentos. |5|2|2|1|2018|1|6|0|0|1|27|gmail|Ingreso a la Universidad|134|0.0|0.8059701492537313|0|25|15|0.92|0.014925373134328358|2|0
buenas tardes, me comunico con ustedes para encontrarle la solucion a mi problema. no puedo ingresar a la cuenta de mi legajo, porque olvide mi contraseña. mande la solicitud para que me llegue el email y recuperar mi clave, pero todavia no me llego el email. |2|4|6|1|2018|2|4|3|1|1|54|hotmail|Ingreso a la Universidad|260|0.0|0.8|0|47|24|0.7659574468085106|0.023076923076923078|3|0
no puedo reestablecer mi contraseña no me llega el email |1|1|5|1|2018|2|5|3|1|1|0|hotmail|Ingreso a la Universidad|57|0.0|0.8245614035087719|0|11|6|0.9090909090909091|0.0|1|0
ayer comencé la inscripción para la cerrera de profesorado de historia y no recibí el correo para poder continuar con la inscripción, hoy intenté nuevamente y el sistema me informa que ya se reenvió el correo pero éste nunca llegó. debo seguir esperando o me debo acercar a alguna sede para completar el trámite? desde ya, muchas gracias.  alejandro. |3|3|2|1|2019|1|1|0|0|1|8|hotmail|Ingreso a la Universidad|351|0.0|0.811965811965812|9|61|33|0.7868852459016393|0.017094017094017096|3|0
quiero anotarme en las materias, y me dice que no soy alumna regular. que me mandaron un email pero no me llegó nada. cómo puedo hacer ? |4|1|3|1|2019|1|5|2|1|1|5|hotmail|Ingreso a la Universidad|137|0.0|0.7737226277372263|2|28|17|0.8571428571428571|0.029197080291970802|2|0
hola no me llego el correo electronico para continuar con la inscripcion...me podrian ayudar? gracias |2|3|2|1|2018|1|2|0|0|1|33|hotmail|Ingreso a la Universidad|102|0.0|0.8137254901960784|0|16|8|1.0|0.0392156862745098|3|0
quisiera recuperar mi clave de acceso al sistema de servicios académicos, ya gestioné la clave pero no me llega el mail. gracias |1|4|6|1|2018|2|7|4|1|1|25|live|Ingreso a la Universidad|129|0.0|0.813953488372093|2|23|11|0.9130434782608695|0.015503875968992248|1|0
buenas tardes, quería hacer una consulta, no me llega el link al mail de las inscripciones a las materias. me dice que ya mande muchas solicitudes de inscripción pero nunca llego el mail que me tienen que mandar. |2|1|2|1|2018|2|7|0|0|1|0|gmail|Ingreso a la Universidad|213|0.0|0.8028169014084507|2|39|23|0.7948717948717948|0.018779342723004695|2|0
buen día. me quiero inscribir para estudiar ingeniero agrónomo en 2017. |0|3|2|1|2017|3|1|0|0|1|2|yahoo|Ingreso a la Universidad|72|0.0|0.7638888888888888|2|12|6|1.0|0.027777777777777776|2|0
holaa como estan me olvide mi clave la restableci pero no me llego ningun correo y ahora nose como hacer porque me tenia que anotar esta semana a la asignaturas porfavor como hago. |5|1|8|2|2018|0|6|3|1|1|43|gmail|Ingreso a la Universidad|181|0.0|0.8121546961325967|0|34|17|0.8529411764705882|0.0055248618784530384|1|0
hola! ya complete el formulario de inscripcion 2 veces y no me llega ningun mail! no se que hacer ! |1|2|12|2|2017|0|7|0|0|1|5|hotmail|Ingreso a la Universidad|100|0.0|0.76|0|21|12|0.9523809523809523|0.03|1|0
buen dia: envio este correo, porque no recuerdo mi clave de acceso, y el mail tampoco me llega, cuando pido nueva contraseña. desde ya muchas gracias  |0|2|2|1|2019|0|3|1|1|1|54|hotmail|Ingreso a la Universidad|151|0.0|0.7880794701986755|0|28|14|0.9642857142857143|0.033112582781456956|1|0
hola!! quería consultar sobre la inscripción de licenciatura en administración, ya que el viernes pasado 9 de febrero, quise completarlo vía online y no me llego ningún mail como para seguir los pasos, como tendría que hacer?  gracias |6|2|2|1|2018|2|4|0|0|1|0|gmail|Ingreso a la Universidad|235|0.0|0.8042553191489362|6|40|20|0.9|0.02553191489361702|1|0
hola buenas tardes , mi inconveniente es que ingreso a la inscripcion y no me mandan al correo el resto de los pasos para continuar la inscripcion..muchas gracias |4|3|2|1|2018|1|6|0|0|0|54|hotmail|Ingreso a la Universidad|163|0.0|0.8098159509202454|0|29|17|0.9655172413793104|0.018404907975460124|2|0
no me llega el mail correspondiente para seguir con los pasos de la inscripción |1|3|10|2|2018|1|6|0|0|0|0|gmail|Ingreso a la Universidad|80|0.0|0.825|1|15|10|1.0|0.0|1|0
queria saber si siguen abiertas las inscripciones para el 2017 |2|3|2|1|2017|0|5|0|0|0|0|grupoberro|Ingreso a la Universidad|63|0.0|0.7777777777777778|0|11|6|1.0|0.0|1|0
quiero iniciar la incripcion on line para la carrera de licenciado enfermeria y no me envia el email para continuar la incripcion |3|4|10|2|2017|3|3|0|0|0|0|hotmail|Ingreso a la Universidad|130|0.0|0.8307692307692308|0|23|13|0.8260869565217391|0.0|1|0
buenas tardes, envió este mensaje por el motivo que complete los datos de la pre inscripción, dijeron enviarme un e-mail, pero no llega. quería pedirle por favor si me podrían ayudar a solucionarlo para  continuar los pasos, desde ya muchas gracias |1|3|10|2|2018|1|6|0|0|0|5|hotmail|Ingreso a la Universidad|249|0.0|0.8072289156626506|4|43|20|0.9302325581395349|0.020080321285140562|1|0
buenas tardes estoy tratando de ingresar al perfil de estudiantes y me dice que mi número de legajo o clave son incorrectos. estoy segura de haber puesto bien ambas. de todos nodos intente cambiar la clave. mande la solicitud me avisa en el mensajr que revise mi correo. pero no me llega nada al mismo....muchas gracias. |2|1|3|1|2019|1|1|2|1|1|3|hotmail|Ingreso a la Universidad|321|0.0|0.7975077881619937|1|57|27|0.8070175438596491|0.028037383177570093|9|0
buenos días. me interesa hacer el reingreso a la carrera, y anotarme en las materias 30022 y 30024. olvidé la contraseña y no me llega el mail para reestablecerla. gracias  |0|2|2|1|2019|0|3|1|1|1|4|hotmail|Ingreso a la Universidad|173|0.0|0.7398843930635838|2|32|17|0.8125|0.023121387283236993|3|1
hola, yo me quiero inscribir. pero cuando hago la inscripcion on line no me manda el mail, por lo tanto no puedo continuar |1|4|5|1|2018|0|6|0|0|1|0|gmail|Ingreso a la Universidad|123|0.0|0.7886178861788617|0|24|14|0.9166666666666666|0.024390243902439025|1|0
necesito cambiar mi contraseña de mi cuenta de estudiante y no me envían el mail correspondiente para hacer el cambio de contraseña. |4|1|8|2|2018|0|5|3|1|1|5|hotmail|Ingreso a la Universidad|133|0.0|0.8270676691729323|1|23|13|0.8260869565217391|0.007518796992481203|1|0
hola buenos días, mi consulta es por qué no me llega el mensaje de inscripción ? ya probe alredoder de 5 veces cargando mis datos una y ptra vez pero nunca me llega el mail. gracias. |3|3|2|1|2018|0|5|0|0|1|0|gmail|Ingreso a la Universidad|183|0.0|0.7759562841530054|3|37|22|0.8918918918918919|0.02185792349726776|2|0
buenas tardes, ya pedi el cambio de contraseña pero no me llega el mail para reestablecerla |0|5|1|1|2018|1|3|2|1|1|3|hotmail|Ingreso a la Universidad|92|0.0|0.8152173913043478|0|17|11|0.9411764705882353|0.010869565217391304|1|0
estoy haciendo la pre-inscripción vía web y no recibí el e-mail correspondiente al paso 2. el primer correo lo recibí al segundo pero el segundo correo todavía no lo recibí. volví a ingresar a la página y completé la solicitud de preinscripción de nuevo para ver si había sido un error espontáneo y me dice que estoy en trámite vigente y que me reenviaron el correo pero tampoco lo recibí |0|4|10|2|2017|3|7|0|0|0|0|hotmail|Ingreso a la Universidad|389|0.0|0.8071979434447301|14|71|40|0.676056338028169|0.005141388174807198|2|0
no me llegan los mail para poder anotarme en las materias |2|1|2|1|2018|0|3|0|0|1|5|gmail|Ingreso a la Universidad|58|0.0|0.8103448275862069|0|12|8|1.0|0.0|1|0
buenas tardes! lleve mis papele el jueves 22 hasta la universidad y aun no logro ingresar a mi perfil. |5|4|11|2|2018|2|7|0|0|1|58|gmail|Ingreso a la Universidad|103|0.0|0.7766990291262136|0|20|10|1.0|0.019417475728155338|1|0
hola. consulto por que no puedo in-gresar a mi cuenta de aspirante. ya pasaron los 15 dias que me infor-maron de espera, pero aun asi me da &quot;dato inexistente&quot; y quisiera saber por que o mejor alguna solucion. aguardo respuesta, desde ya mu-chas gracias! |2|1|11|2|2018|3|8|0|0|0|5|gmail|Ingreso a la Universidad|264|0.0|0.7765151515151515|0|45|24|0.8666666666666667|0.030303030303030304|3|0
cuando me va a dejar entrar para ver las materias que quiero rendir, pongo mi numero de documento pero no me deja entrar |0|3|12|2|2018|3|6|0|0|0|25|gmail|Ingreso a la Universidad|121|0.0|0.8016528925619835|0|24|14|0.9166666666666666|0.008264462809917356|1|0
quisiera saber como hago para inscribirme en las materias del primer cuatrimestre. todavía no me llegó el mail para ver si toda la documentación que presenté está en orden. |0|1|2|1|2018|3|7|0|0|0|52|gmail|Ingreso a la Universidad|173|0.0|0.8208092485549133|5|30|19|0.9333333333333333|0.011560693641618497|2|0
buenos días, no puedo ingresar a mi perfil, ya solicite un restablecimiento de clave pero no recibí ningún mail. necesitaría por favor ver la forma de solucionarlo antes del cierre de inscripciones para finales en septiembre. muchas gracias |3|2|9|2|2018|0|3|3|1|1|54|hotmail|Ingreso a la Universidad|241|0.0|0.8257261410788381|4|39|17|0.9230769230769231|0.016597510373443983|2|0
necesito anotarme a las materias del 1er cuatrimestre de la carrera y me dice &quot;se ha enviado un email al correo registrado para continuar la inscripcion&quot; y no me lo mandan. que hacer?  |0|3|2|1|2018|1|7|0|0|1|1|gmail|Ingreso a la Universidad|195|0.0|0.7897435897435897|0|35|21|0.8857142857142857|0.020512820512820513|1|0
hola, no me puedo anotar en las materias ya que no recibi el mail con el link de ingreso a solicitudes de cursadas... q |2|1|2|1|2018|3|2|0|0|0|43|hotmail|Ingreso a la Universidad|120|0.0|0.7666666666666667|0|25|17|0.88|0.03333333333333333|3|0
buenas tardes, quisiera saber si hay posibilidades de que se reprograme la mesa de examen de natación 3 a la cual estoy inscripta y es la única materia que me queda para recibirme. no quiero perder esta posibilidad. gracias |0|3|12|2|2017|3|5|2|1|0|43|gmail|Exámenes|224|0.0|0.8080357142857143|2|40|22|0.875|0.013392857142857142|2|0
hola, consulta: cuánto tiempo tengo para rendir el final después de quedar regular?  gracias. |2|2|11|2|2018|2|2|2|1|1|54|hotmail|Exámenes|94|0.0|0.7978723404255319|2|16|5|0.9375|0.0425531914893617|1|0
buenas tardes, consulta, me inscribí en un examen final pero no puedo presentarme, debo notificarlo o directamente se me marcará ausente? muchas gracias  |3|3|2|1|2018|2|5|3|1|1|27|gmail|Exámenes|154|0.0|0.8181818181818182|2|25|11|0.92|0.025974025974025976|1|0
saludos, el dia 25/2 me presente a un final de la materia &quot;ciencias de los materiales&quot;, recien hoy cargaron la nota pero ahora no puedo conseguir el certificado de presencia al examen virtual para presentarlo en mi trabajo. podrían decirme donde imprimirlo?  |2|4|2|1|2019|1|5|2|1|1|25|gmail|Exámenes|269|0.0|0.7955390334572491|1|44|23|0.8863636363636364|0.022304832713754646|1|0
hola, una consulta. yo por problemas personales no me voy a poder presentar en el examen libre de elementos de la matematica, queria saber como puedo cancelar la inscripción o si sola mente no me presento.  |1|3|7|1|2017|1|6|3|1|1|25|gmail|Exámenes|207|0.0|0.8019323671497585|1|38|21|0.868421052631579|0.01932367149758454|2|0
tengo que dar el final de un seminario pero no aparece para poder inscribirme. el semin. se llama:  &quot;las condiciones del ejercicio profesional del trabajador social&quot; profes. siede virginia. &iquest;que debo hacer? gracias!! |1|1|12|2|2015|3|1|1|1|1|5|live|Exámenes|234|0.0|0.7948717948717948|0|35|15|0.9142857142857143|0.04700854700854701|4|0
buenas tardes, estoy interesada en saber con cuánto se aprueban los exámenes finales, y en particular con cuánto se aprueba el examen final de análisis socioeconómico. muchas gracias  |4|1|7|1|2018|2|7|4|1|0|3|hotmail|Exámenes|184|0.0|0.8260869565217391|5|30|12|0.8333333333333334|0.016304347826086956|1|0
quiero anotarme para rendir el final de la materia taller de introducción al estudio de la historia, y no me aparece la opción justamente para esa materia. verifique varias veces y sigue sin aparecer, y al mirar en mi situación estudiantil figuro como regular. quería saber si no habrá final o si sucedió algún problema. |2|3|9|2|2018|2|7|4|1|1|8|gmail|Exámenes|321|0.0|0.8130841121495327|7|56|26|0.8035714285714286|0.01557632398753894|3|0
hola, quisiera saber cuanto tiempo se puede esperar para dar un final sin perder la regularidad? en caso de que se pierda se pierden las correlativas? muchas gracias! |6|4|10|2|2019|3|5|3|1|1|0|hotmail|Exámenes|167|0.0|0.8083832335329342|0|29|14|0.9310344827586207|0.023952095808383235|1|0
hola! queria anotarme para rendir el final de teoria de las organizaciones. pero no me aparece dentro de la solicitud de inscripcion a examen final.  |2|1|2|1|2016|0|4|1|1|1|43|gmail|Exámenes|150|0.0|0.8066666666666666|0|27|14|0.8518518518518519|0.02|2|0
hola, buenas tardes!! me inscribí en un final hoy a través de la página de la unlu y lo hice en condición de libre, pero yo soy regular, me confundi y no me di cuenta! ustedes podrian ayudarme? estoy preocupada y no sé a quien concurrir!! muchisimas gracias... soy de la sede de san miguel |2|4|6|1|2018|1|7|4|1|1|54|hotmail|Exámenes|290|0.0|0.7689655172413793|5|56|34|0.75|0.041379310344827586|3|0
hola , quiero saber cómo hago en la página para anotarme a rendir materias , gracias !  |1|1|2|1|2018|3|2|0|0|1|43|yahoo|Exámenes|88|0.0|0.7613636363636364|2|19|12|0.8947368421052632|0.03409090909090909|1|0
hola buenas tardes, deseo informar que mi nuevo correo es : efraingauto@hotmail.com, manifiesto esto por que quiero realizar un cambio de clave en acceso a información académica y me indica que me envían información a mi correo pero nunca me llega. gracias. |1|1|6|1|2019|1|1|1|1|1|8|hotmail|Datos Personales|258|0.0|0.810077519379845|4|43|21|0.813953488372093|0.023255813953488372|3|0
hola! necesito saber que numero de programa estoy inscripta, ya que estoy realizando mi trabajo final de inestigacion y estoy solicitando una prorroga del mismo, saludo . ayala mariana |0|4|11|2|2016|3|2|1|1|1|29|gmail|Datos Personales|185|0.0|0.8216216216216217|0|30|11|0.8666666666666667|0.021621621621621623|1|0
me olvide la contraseña y el correo no es el mismo es nicolaslopz16@gmail.com  |5|1|8|2|2019|3|6|3|1|1|2|gmail|Datos Personales|79|0.0|0.7721518987341772|0|15|10|0.8|0.012658227848101266|1|0
buenas tardes,para hacerle una consulta.. como hago con las solicitudes de inscripción para aspirantes rechazadas.. intento de nuevo o tengo q elegir otros horarios?! desde ya gracias |3|3|2|1|2019|1|4|0|0|1|43|hotmail|Datos Personales|184|0.0|0.8152173913043478|1|28|12|0.9642857142857143|0.03804347826086957|4|0
buenas tardes,  me dicen que tengo que reincribirme pero no puedo acceder a la direccion del correo que me indican que me va ha llegar debido que la cuenta fue bloqueada. les pido por favor si pueden enviarme el enace para realizar la reincripcion a esta cuenta . hasta que pueda acceder a mi cuenta . gracias y espero su respuesta |1|4|2|1|2017|2|1|1|1|1|5|yahoo|Datos Personales|332|0.0|0.8012048192771084|0|63|35|0.746031746031746|0.012048192771084338|3|0
solicito la modificación del correo con el que me inscribí.   no me ha llegado el mail para continuar con la inscripción de materias para el primer cuatrimestre aguardo respuesta saludos ana otero |5|4|2|1|2017|0|1|0|0|0|0|gmail|Datos Personales|197|0.0|0.8223350253807107|3|35|21|0.7714285714285715|0.005076142131979695|1|0
buenos días!  yo me había anotado al taller de lectura y compresión de texto que comenzaba el día 26 de junio en el horario de 17 a 21. por cuestiones de horario y trabajo no pude asistir a las clases, ya que mi horario es de 9 a 18, quería saber si hay alguna posibilidad de retomar la cursada al finalizar el receso de invierno. aguardo respuesta. saludos.  daniela |0|4|7|1|2017|1|4|0|0|1|3|hotmail|Cursadas|368|0.0|0.7635869565217391|5|72|42|0.75|0.019021739130434784|4|0
buenas tardes! quisiera saber cuál es el horarios del turno noche.  gracias! saludos, sabrina. |0|4|8|2|2018|1|3|0|0|1|54|hotmail|Cursadas|95|0.0|0.7894736842105263|1|16|6|0.9375|0.05263157894736842|2|0
quiero saber como me inscribo para rendir los parciales |0|4|4|1|2019|3|2|1|1|1|52|gmail|Cursadas|56|0.0|0.8392857142857143|0|10|5|1.0|0.0|1|0
quería saber sobre la confirmación o no de la extencion de regularidad de una materia. ya que al ser una negativa tendría que anotarme a la misma antes que termine la fecha de inscripción. la petición la hice el 12 de febrero  |1|1|3|1|2019|3|3|1|1|1|5|gmail|Cursadas|227|0.0|0.7929515418502202|5|44|27|0.7045454545454546|0.00881057268722467|2|0
